timestamp,x,y
2025-07-27T09:50:21.801860,150.0,200.0
2025-07-27T09:55:14.112372,150.0,200.0
2025-07-27T09:55:15.295790,147.36842105263156,200.0
2025-07-27T09:55:16.600958,144.73684210526318,200.0
2025-07-27T09:55:17.732779,142.10526315789474,200.0
2025-07-27T09:55:18.877175,139.4736842105263,200.0
2025-07-27T09:55:20.054818,136.8421052631579,200.0
2025-07-27T09:55:21.355122,134.21052631578948,200.0
2025-07-27T09:55:22.462742,131.57894736842104,200.0
2025-07-27T09:55:23.574534,128.94736842105263,200.0
2025-07-27T09:55:24.668180,126.3157894736842,200.0
2025-07-27T09:55:25.757768,123.68421052631578,200.0
2025-07-27T09:55:27.020562,121.05263157894737,200.0
2025-07-27T09:55:28.115727,118.42105263157895,200.0
2025-07-27T09:55:29.208262,115.78947368421052,200.0
2025-07-27T09:55:30.282335,113.15789473684211,200.0
2025-07-27T09:55:31.470129,110.52631578947368,200.0
2025-07-27T09:55:32.550813,107.89473684210526,200.0
2025-07-27T09:55:33.672221,105.26315789473684,200.0
2025-07-27T09:55:34.840738,102.63157894736841,200.0
2025-07-27T09:55:35.910254,109.21052631578947,202.63157894736844
2025-07-27T09:55:37.193595,115.78947368421052,205.26315789473685
2025-07-27T09:55:38.273638,131.57894736842104,210.5263157894737
2025-07-27T09:55:39.391232,147.36842105263156,215.78947368421052
2025-07-27T09:55:40.457278,163.15789473684208,221.05263157894737
2025-07-27T09:55:41.531690,178.94736842105263,226.31578947368422
2025-07-27T09:55:42.754324,194.73684210526318,231.57894736842104
2025-07-27T09:55:43.835283,210.5263157894737,236.8421052631579
2025-07-27T09:55:44.902745,226.31578947368422,242.10526315789474
2025-07-27T09:55:45.984015,242.10526315789474,247.3684210526316
2025-07-27T09:55:47.049683,257.89473684210526,252.63157894736844
2025-07-27T09:55:48.256229,273.6842105263158,257.89473684210526
2025-07-27T09:55:49.328698,289.4736842105263,263.1578947368421
2025-07-27T09:55:50.519985,305.2631578947369,268.42105263157896
2025-07-27T09:55:51.621008,321.0526315789474,273.6842105263158
2025-07-27T09:55:52.993161,336.8421052631579,278.9473684210526
2025-07-27T09:55:54.068993,352.63157894736844,284.2105263157895
2025-07-27T09:55:55.141644,368.42105263157896,289.47368421052636
2025-07-27T09:55:56.242787,384.2105263157895,294.7368421052632
2025-07-27T09:55:57.382892,400.0,300.0
2025-07-27T11:25:17.199028,150.0,200.0
2025-07-27T11:25:19.052961,179.0,264.63157894736844
2025-07-27T11:25:21.256176,208.0,329.2631578947369
2025-07-27T11:25:22.935197,237.0,393.8947368421053
2025-07-27T11:25:24.744903,266.0,458.52631578947364
2025-07-27T11:25:26.395395,295.0,523.1578947368421
2025-07-27T11:25:28.018877,324.0,587.7894736842105
2025-07-27T11:25:29.793925,353.0,652.421052631579
2025-07-27T11:25:31.434354,382.0,717.0526315789474
2025-07-27T11:25:33.070017,411.0,781.6842105263158
2025-07-27T11:25:34.932637,440.0,846.3157894736843
2025-07-27T11:25:36.582244,469.0,910.9473684210527
2025-07-27T11:25:38.202447,498.0,975.5789473684212
2025-07-27T11:25:39.966249,527.0,1040.2105263157896
2025-07-27T11:25:41.601824,556.0,1104.842105263158
2025-07-27T11:25:43.237746,585.0,1169.4736842105262
2025-07-27T11:25:45.013996,614.0,1234.1052631578946
2025-07-27T11:25:46.633069,643.0,1298.7368421052633
2025-07-27T11:25:48.263206,672.0,1363.3684210526317
2025-07-27T11:25:49.887748,701.0,1428.0
2025-07-28T11:17:34.638289,150.0,200.0
2025-07-28T11:17:35.001278,173.42105263157896,212.1578947368421
2025-07-28T11:17:35.383940,196.84210526315792,224.31578947368422
2025-07-28T11:17:35.746072,220.26315789473682,236.4736842105263
2025-07-28T11:17:36.107011,243.68421052631578,248.6315789473684
2025-07-28T11:17:36.614885,267.10526315789474,260.7894736842105
2025-07-28T11:17:36.985209,290.52631578947364,272.9473684210526
2025-07-28T11:17:37.365004,313.9473684210526,285.1052631578947
2025-07-28T11:17:37.728675,337.36842105263156,297.2631578947369
2025-07-28T11:17:38.086044,360.7894736842105,309.42105263157896
2025-07-28T11:17:38.468814,384.2105263157895,321.57894736842104
2025-07-28T11:17:38.830496,407.63157894736844,333.7368421052631
2025-07-28T11:17:39.197751,431.0526315789474,345.89473684210526
2025-07-28T11:17:39.579899,454.47368421052636,358.0526315789474
2025-07-28T11:17:39.940537,477.8947368421053,370.2105263157895
2025-07-28T11:17:40.304495,501.31578947368416,382.36842105263156
2025-07-28T11:17:40.665316,524.7368421052631,394.52631578947364
2025-07-28T11:17:41.026902,548.1578947368421,406.6842105263158
2025-07-28T11:17:41.385663,571.578947368421,418.8421052631579
2025-07-28T11:17:41.746737,583.2894736842105,424.5
2025-07-28T11:17:42.109904,595.0,430.1578947368421
2025-07-28T11:17:42.478958,595.0,429.31578947368416
2025-07-28T11:17:42.865834,595.0,428.47368421052636
2025-07-28T11:17:43.228131,595.0,427.63157894736844
2025-07-28T11:17:43.590611,595.0,426.7894736842105
2025-07-28T11:17:43.971865,595.0,425.9473684210526
2025-07-28T11:17:44.333725,595.0,425.10526315789474
2025-07-28T11:17:44.703123,595.0,424.2631578947369
2025-07-28T11:17:45.064012,595.0,423.42105263157896
2025-07-28T11:17:45.421792,595.0,422.57894736842104
2025-07-28T11:17:45.783942,595.0,421.7368421052631
2025-07-28T11:17:46.137583,595.0,420.8947368421053
2025-07-28T11:17:46.491604,595.0,420.0526315789474
2025-07-28T11:17:46.854080,595.0,419.2105263157895
2025-07-28T11:17:47.218666,595.0,418.36842105263156
2025-07-28T11:17:47.596327,595.0,417.52631578947364
2025-07-28T11:17:48.045910,595.0,416.68421052631584
2025-07-28T11:17:48.453046,595.0,415.8421052631579
2025-07-28T11:17:48.828161,593.3947368421052,414.5526315789474
2025-07-28T11:17:49.200375,591.7894736842105,413.2631578947369
2025-07-28T11:17:49.578636,588.578947368421,411.52631578947364
2025-07-28T11:17:49.940741,585.3684210526316,409.7894736842105
2025-07-28T11:17:50.301179,582.1578947368421,408.0526315789474
2025-07-28T11:17:50.675606,578.9473684210526,406.31578947368416
2025-07-28T11:17:51.062234,575.7368421052631,404.57894736842104
2025-07-28T11:17:51.423403,572.5263157894736,402.8421052631579
2025-07-28T11:17:51.788397,569.3157894736842,401.10526315789474
2025-07-28T11:17:52.148213,566.1052631578947,399.36842105263156
2025-07-28T11:17:52.516833,562.8947368421052,397.63157894736844
2025-07-28T11:17:52.885681,559.6842105263158,395.89473684210526
2025-07-28T11:17:53.287576,556.4736842105264,394.1578947368421
2025-07-28T11:17:53.666223,553.2631578947369,392.42105263157896
2025-07-28T11:17:54.030016,550.0526315789474,390.6842105263158
2025-07-28T11:17:54.388567,546.8421052631579,388.9473684210526
2025-07-28T11:17:54.776414,543.6315789473684,387.2105263157895
2025-07-28T11:17:55.133723,540.421052631579,385.47368421052636
2025-07-28T11:17:55.497488,537.2105263157895,383.7368421052631
2025-07-28T11:17:55.869180,534.0,382.0
2025-07-28T11:18:02.894456,150.0,200.0
2025-07-28T11:18:03.307321,173.42105263157896,211.31578947368422
2025-07-28T11:18:03.677329,196.84210526315792,222.63157894736844
2025-07-28T11:18:04.039432,220.26315789473682,233.94736842105263
2025-07-28T11:18:04.413844,243.68421052631578,245.26315789473682
2025-07-28T11:18:04.802597,267.10526315789474,256.57894736842104
2025-07-28T11:18:05.167108,290.52631578947364,267.89473684210526
2025-07-28T11:18:05.529672,313.9473684210526,279.2105263157895
2025-07-28T11:18:05.905134,337.36842105263156,290.5263157894737
2025-07-28T11:18:06.305081,360.7894736842105,301.8421052631579
2025-07-28T11:18:06.719125,384.2105263157895,313.1578947368421
2025-07-28T11:18:07.120514,407.63157894736844,324.4736842105263
2025-07-28T11:18:07.516799,431.0526315789474,335.7894736842105
2025-07-28T11:18:07.918769,454.47368421052636,347.10526315789474
2025-07-28T11:18:08.317669,477.8947368421053,358.42105263157896
2025-07-28T11:18:08.713815,501.31578947368416,369.7368421052632
2025-07-28T11:18:09.079712,524.7368421052631,381.05263157894734
2025-07-28T11:18:09.440351,548.1578947368421,392.36842105263156
2025-07-28T11:18:09.807384,571.578947368421,403.6842105263158
2025-07-28T11:18:10.170022,583.2894736842105,409.7631578947369
2025-07-28T11:18:10.526873,595.0,415.8421052631579
2025-07-28T11:18:10.902927,595.0,416.68421052631584
2025-07-28T11:18:11.402340,595.0,417.52631578947364
2025-07-28T11:18:11.769606,595.0,418.36842105263156
2025-07-28T11:18:12.130715,595.0,419.2105263157895
2025-07-28T11:18:12.500328,595.0,420.0526315789474
2025-07-28T11:18:12.863010,595.0,420.89473684210526
2025-07-28T11:18:13.223062,595.0,421.7368421052631
2025-07-28T11:18:13.585206,595.0,422.57894736842104
2025-07-28T11:18:13.950900,595.0,423.42105263157896
2025-07-28T11:18:14.329594,595.0,424.2631578947369
2025-07-28T11:18:14.714728,595.0,425.1052631578947
2025-07-28T11:18:15.077350,595.0,425.9473684210526
2025-07-28T11:18:15.445223,595.0,426.7894736842105
2025-07-28T11:18:15.814584,595.0,427.63157894736844
2025-07-28T11:18:16.174246,595.0,428.47368421052636
2025-07-28T11:18:16.534668,595.0,429.31578947368416
2025-07-28T11:18:16.902718,595.0,430.1578947368421
2025-07-28T11:18:17.267103,595.0,431.0
2025-07-28T11:18:21.937000,150.0,200.0
2025-07-28T11:18:22.307261,172.94736842105263,211.26315789473685
2025-07-28T11:18:22.676884,195.89473684210526,222.5263157894737
2025-07-28T11:18:23.037776,218.8421052631579,233.78947368421052
2025-07-28T11:18:23.403862,241.78947368421052,245.05263157894737
2025-07-28T11:18:23.765580,264.7368421052631,256.3157894736842
2025-07-28T11:18:24.139984,287.6842105263158,267.57894736842104
2025-07-28T11:18:24.500478,310.63157894736844,278.8421052631579
2025-07-28T11:18:24.864389,333.57894736842104,290.10526315789474
2025-07-28T11:18:25.250393,356.52631578947364,301.36842105263156
2025-07-28T11:18:25.615604,379.4736842105263,312.63157894736844
2025-07-28T11:18:25.977244,402.42105263157896,323.89473684210526
2025-07-28T11:18:26.367948,425.36842105263156,335.1578947368421
2025-07-28T11:18:26.738803,448.31578947368416,346.42105263157896
2025-07-28T11:18:27.098399,471.2631578947368,357.6842105263158
2025-07-28T11:18:27.461126,494.2105263157895,368.9473684210526
2025-07-28T11:18:27.842334,517.1578947368421,380.2105263157895
2025-07-28T11:18:28.206999,540.1052631578947,391.47368421052636
2025-07-28T11:18:28.569086,563.0526315789473,402.7368421052632
2025-07-28T11:18:28.930613,574.5,408.8421052631579
2025-07-28T11:18:29.327520,585.9473684210527,414.9473684210526
2025-07-28T11:18:29.693573,585.8947368421052,415.8947368421053
2025-07-28T11:18:30.057759,585.8421052631579,416.8421052631579
2025-07-28T11:18:30.424216,585.7894736842105,417.7894736842105
2025-07-28T11:18:30.821396,585.7368421052631,418.7368421052631
2025-07-28T11:18:31.208722,585.6842105263158,419.68421052631584
2025-07-28T11:18:31.867833,585.6315789473684,420.63157894736844
2025-07-28T11:18:32.425249,585.578947368421,421.57894736842104
2025-07-28T11:18:32.859455,585.5263157894738,422.52631578947364
2025-07-28T11:18:33.289686,585.4736842105262,423.47368421052636
2025-07-28T11:18:33.672032,585.421052631579,424.42105263157896
2025-07-28T11:18:34.058319,585.3684210526316,425.36842105263156
2025-07-28T11:18:34.467991,585.3157894736842,426.31578947368416
2025-07-28T11:18:34.874917,585.2631578947369,427.2631578947369
2025-07-28T11:18:35.242515,585.2105263157895,428.2105263157895
2025-07-28T11:18:35.623798,585.1578947368421,429.1578947368421
2025-07-28T11:18:36.019336,585.1052631578948,430.1052631578947
2025-07-28T11:18:36.406714,585.0526315789473,431.0526315789474
2025-07-28T11:18:36.855316,585.0,432.0
2025-07-28T11:18:42.290143,150.0,200.0
2025-07-28T11:18:42.696953,158.94736842105263,202.10526315789474
2025-07-28T11:18:43.175075,167.89473684210526,204.21052631578948
2025-07-28T11:18:43.568824,176.8421052631579,206.31578947368422
2025-07-28T11:18:43.953424,185.78947368421052,208.42105263157896
2025-07-28T11:18:44.394206,194.73684210526315,210.5263157894737
2025-07-28T11:18:44.854183,203.68421052631578,212.6315789473684
2025-07-28T11:18:45.267598,212.6315789473684,214.73684210526315
2025-07-28T11:18:45.709748,221.57894736842107,216.8421052631579
2025-07-28T11:18:46.431206,230.52631578947367,218.94736842105263
2025-07-28T11:18:46.901261,239.47368421052633,221.05263157894737
2025-07-28T11:18:47.302369,248.42105263157893,223.1578947368421
2025-07-28T11:18:47.783204,257.36842105263156,225.26315789473685
2025-07-28T11:18:48.297738,266.3157894736842,227.36842105263156
2025-07-28T11:18:48.744359,275.2631578947369,229.4736842105263
2025-07-28T11:18:49.166527,284.2105263157895,231.57894736842104
2025-07-28T11:18:49.562968,293.1578947368421,233.68421052631578
2025-07-28T11:18:49.941599,302.10526315789474,235.78947368421052
2025-07-28T11:18:50.322928,311.0526315789474,237.89473684210526
2025-07-28T11:18:50.736749,320.0,240.0
2025-07-28T11:18:54.624722,150.0,200.0
2025-07-28T11:18:55.034330,158.94736842105263,202.10526315789474
2025-07-28T11:18:55.648344,167.89473684210526,204.21052631578948
2025-07-28T11:18:56.168626,176.8421052631579,206.31578947368422
2025-07-28T11:18:56.582224,185.78947368421052,208.42105263157896
2025-07-28T11:18:56.975568,194.73684210526315,210.5263157894737
2025-07-28T11:18:57.389666,203.68421052631578,212.6315789473684
2025-07-28T11:18:57.764938,212.6315789473684,214.73684210526315
2025-07-28T11:18:58.191633,221.57894736842107,216.8421052631579
2025-07-28T11:18:58.596532,230.52631578947367,218.94736842105263
2025-07-28T11:18:58.994610,239.47368421052633,221.05263157894737
2025-07-28T11:18:59.399344,248.42105263157893,223.1578947368421
2025-07-28T11:18:59.808464,257.36842105263156,225.26315789473685
2025-07-28T11:19:00.212628,266.3157894736842,227.36842105263156
2025-07-28T11:19:00.576264,275.2631578947369,229.4736842105263
2025-07-28T11:19:00.975559,284.2105263157895,231.57894736842104
2025-07-28T11:19:01.406927,293.1578947368421,233.68421052631578
2025-07-28T11:19:01.832786,302.10526315789474,235.78947368421052
2025-07-28T11:19:02.280510,311.0526315789474,237.89473684210526
2025-07-28T11:19:02.723259,320.0,240.0
2025-07-28T11:19:06.828576,150.0,200.0
2025-07-28T11:19:07.257507,158.94736842105263,202.10526315789474
2025-07-28T11:19:07.633844,167.89473684210526,204.21052631578948
2025-07-28T11:19:08.035122,176.8421052631579,206.31578947368422
2025-07-28T11:19:08.440990,185.78947368421052,208.42105263157896
2025-07-28T11:19:08.813118,194.73684210526315,210.5263157894737
2025-07-28T11:19:09.244871,203.68421052631578,212.6315789473684
2025-07-28T11:19:09.742312,212.6315789473684,214.73684210526315
2025-07-28T11:19:10.159073,221.57894736842107,216.8421052631579
2025-07-28T11:19:10.581081,230.52631578947367,218.94736842105263
2025-07-28T11:19:10.977306,239.47368421052633,221.05263157894737
2025-07-28T11:19:11.377891,248.42105263157893,223.1578947368421
2025-07-28T11:19:11.791687,257.36842105263156,225.26315789473685
2025-07-28T11:19:12.189220,266.3157894736842,227.36842105263156
2025-07-28T11:19:12.594382,275.2631578947369,229.4736842105263
2025-07-28T11:19:13.238370,284.2105263157895,231.57894736842104
2025-07-28T11:19:13.619404,293.1578947368421,233.68421052631578
2025-07-28T11:19:13.998154,302.10526315789474,235.78947368421052
2025-07-28T11:19:14.379581,311.0526315789474,237.89473684210526
2025-07-28T11:19:14.793246,320.0,240.0
2025-07-28T11:19:18.959364,150.0,200.0
2025-07-28T11:19:19.327862,158.94736842105263,202.10526315789474
2025-07-28T11:19:19.691318,167.89473684210526,204.21052631578948
2025-07-28T11:19:20.114080,176.8421052631579,206.31578947368422
2025-07-28T11:19:20.508533,185.78947368421052,208.42105263157896
2025-07-28T11:19:20.935889,194.73684210526315,210.5263157894737
2025-07-28T11:19:21.295297,203.68421052631578,212.6315789473684
2025-07-28T11:19:21.717947,212.6315789473684,214.73684210526315
2025-07-28T11:19:22.116149,221.57894736842107,216.8421052631579
2025-07-28T11:19:22.530919,230.52631578947367,218.94736842105263
2025-07-28T11:19:22.914906,239.47368421052633,221.05263157894737
2025-07-28T11:19:23.297981,248.42105263157893,223.1578947368421
2025-07-28T11:19:23.739431,257.36842105263156,225.26315789473685
2025-07-28T11:19:24.153977,266.3157894736842,227.36842105263156
2025-07-28T11:19:24.558127,275.2631578947369,229.4736842105263
2025-07-28T11:19:24.989918,284.2105263157895,231.57894736842104
2025-07-28T11:19:25.433641,293.1578947368421,233.68421052631578
2025-07-28T11:19:25.833628,302.10526315789474,235.78947368421052
2025-07-28T11:19:26.218779,311.0526315789474,237.89473684210526
2025-07-28T11:19:26.633182,320.0,240.0
2025-07-28T11:19:30.171031,150.0,200.0
2025-07-28T11:19:30.547088,158.94736842105263,202.10526315789474
2025-07-28T11:19:30.941368,167.89473684210526,204.21052631578948
2025-07-28T11:19:31.366646,176.8421052631579,206.31578947368422
2025-07-28T11:19:31.950406,185.78947368421052,208.42105263157896
2025-07-28T11:19:32.340323,194.73684210526315,210.5263157894737
2025-07-28T11:19:32.751274,203.68421052631578,212.6315789473684
2025-07-28T11:19:33.130462,212.6315789473684,214.73684210526315
2025-07-28T11:19:33.532016,221.57894736842107,216.8421052631579
2025-07-28T11:19:33.964252,230.52631578947367,218.94736842105263
2025-07-28T11:19:34.348394,239.47368421052633,221.05263157894737
2025-07-28T11:19:34.732881,248.42105263157893,223.1578947368421
2025-07-28T11:19:35.136839,257.36842105263156,225.26315789473685
2025-07-28T11:19:35.523186,266.3157894736842,227.36842105263156
2025-07-28T11:19:35.997636,275.2631578947369,229.4736842105263
2025-07-28T11:19:36.472308,284.2105263157895,231.57894736842104
2025-07-28T11:19:36.873417,293.1578947368421,233.68421052631578
2025-07-28T11:19:37.275912,302.10526315789474,235.78947368421052
2025-07-28T11:19:37.648092,311.0526315789474,237.89473684210526
2025-07-28T11:19:38.016518,320.0,240.0
2025-07-28T11:20:14.151313,150.0,200.0
2025-07-28T11:20:14.514327,158.94736842105263,202.10526315789474
2025-07-28T11:20:14.878270,167.89473684210526,204.21052631578948
2025-07-28T11:20:15.240685,176.8421052631579,206.31578947368422
2025-07-28T11:20:15.604768,185.78947368421052,208.42105263157896
2025-07-28T11:20:15.960935,194.73684210526315,210.5263157894737
2025-07-28T11:20:16.336729,203.68421052631578,212.6315789473684
2025-07-28T11:20:16.732443,212.6315789473684,214.73684210526315
2025-07-28T11:20:17.093104,221.57894736842107,216.8421052631579
2025-07-28T11:20:17.454786,230.52631578947367,218.94736842105263
2025-07-28T11:20:17.822334,239.47368421052633,221.05263157894737
2025-07-28T11:20:18.188269,248.42105263157893,223.1578947368421
2025-07-28T11:20:18.553574,257.36842105263156,225.26315789473685
2025-07-28T11:20:19.065067,266.3157894736842,227.36842105263156
2025-07-28T11:20:19.443786,275.2631578947369,229.4736842105263
2025-07-28T11:20:19.803170,284.2105263157895,231.57894736842104
2025-07-28T11:20:20.166933,293.1578947368421,233.68421052631578
2025-07-28T11:20:20.568706,302.10526315789474,235.78947368421052
2025-07-28T11:20:20.945559,311.0526315789474,237.89473684210526
2025-07-28T11:20:21.330875,320.0,240.0
2025-07-28T11:20:25.110183,150.0,200.0
2025-07-28T11:20:25.518847,169.21052631578948,209.5263157894737
2025-07-28T11:20:25.895492,188.42105263157896,219.05263157894737
2025-07-28T11:20:26.288320,207.63157894736844,228.57894736842104
2025-07-28T11:20:26.797805,226.8421052631579,238.10526315789474
2025-07-28T11:20:27.370650,246.05263157894734,247.6315789473684
2025-07-28T11:20:27.820336,265.2631578947368,257.1578947368421
2025-07-28T11:20:28.651346,284.4736842105263,266.6842105263158
2025-07-28T11:20:29.070086,303.6842105263158,276.2105263157895
2025-07-28T11:20:29.693662,322.89473684210526,285.7368421052632
2025-07-28T11:20:30.141513,342.1052631578947,295.2631578947369
2025-07-28T11:20:30.552528,361.31578947368416,304.7894736842105
2025-07-28T11:20:30.946413,380.52631578947364,314.3157894736842
2025-07-28T11:20:31.358395,399.7368421052631,323.8421052631579
2025-07-28T11:20:31.771451,418.9473684210526,333.36842105263156
2025-07-28T11:20:32.188372,438.1578947368421,342.89473684210526
2025-07-28T11:20:32.914403,457.36842105263156,352.42105263157896
2025-07-28T11:20:33.323396,476.57894736842104,361.94736842105266
2025-07-28T11:20:33.743625,495.7894736842105,371.47368421052636
2025-07-28T11:20:34.141951,515.0,381.0
2025-07-28T11:20:39.340182,150.0,200.0
2025-07-28T11:20:39.772034,158.94736842105263,202.10526315789474
2025-07-28T11:20:40.288668,167.89473684210526,204.21052631578948
2025-07-28T11:20:40.993928,176.8421052631579,206.31578947368422
2025-07-28T11:20:41.423132,185.78947368421052,208.42105263157896
2025-07-28T11:20:41.901055,194.73684210526315,210.5263157894737
2025-07-28T11:20:42.354947,203.68421052631578,212.6315789473684
2025-07-28T11:20:42.813347,212.6315789473684,214.73684210526315
2025-07-28T11:20:43.240505,221.57894736842107,216.8421052631579
2025-07-28T11:20:43.764764,230.52631578947367,218.94736842105263
2025-07-28T11:20:44.243781,239.47368421052633,221.05263157894737
2025-07-28T11:20:44.734646,248.42105263157893,223.1578947368421
2025-07-28T11:20:45.134731,257.36842105263156,225.26315789473685
2025-07-28T11:20:45.604846,266.3157894736842,227.36842105263156
2025-07-28T11:20:45.996380,275.2631578947369,229.4736842105263
2025-07-28T11:20:46.364526,284.2105263157895,231.57894736842104
2025-07-28T11:20:46.795419,293.1578947368421,233.68421052631578
2025-07-28T11:20:47.188250,302.10526315789474,235.78947368421052
2025-07-28T11:20:47.629272,311.0526315789474,237.89473684210526
2025-07-28T11:20:48.018431,320.0,240.0
2025-07-28T11:21:14.136021,150.0,200.0
2025-07-28T11:21:14.517128,158.94736842105263,202.10526315789474
2025-07-28T11:21:14.880250,167.89473684210526,204.21052631578948
2025-07-28T11:21:15.352705,176.8421052631579,206.31578947368422
2025-07-28T11:21:15.772245,185.78947368421052,208.42105263157896
2025-07-28T11:21:16.147257,194.73684210526315,210.5263157894737
2025-07-28T11:21:16.512977,203.68421052631578,212.6315789473684
2025-07-28T11:21:16.947023,212.6315789473684,214.73684210526315
2025-07-28T11:21:17.321084,221.57894736842107,216.8421052631579
2025-07-28T11:21:17.704925,230.52631578947367,218.94736842105263
2025-07-28T11:21:18.082686,239.47368421052633,221.05263157894737
2025-07-28T11:21:18.454890,248.42105263157893,223.1578947368421
2025-07-28T11:21:18.914238,257.36842105263156,225.26315789473685
2025-07-28T11:21:19.310868,266.3157894736842,227.36842105263156
2025-07-28T11:21:19.688737,275.2631578947369,229.4736842105263
2025-07-28T11:21:20.080550,284.2105263157895,231.57894736842104
2025-07-28T11:21:20.467479,293.1578947368421,233.68421052631578
2025-07-28T11:21:20.908510,302.10526315789474,235.78947368421052
2025-07-28T11:21:21.281241,311.0526315789474,237.89473684210526
2025-07-28T11:21:21.669816,320.0,240.0
2025-07-28T11:21:25.487703,150.0,200.0
2025-07-28T11:21:25.917593,158.94736842105263,202.10526315789474
2025-07-28T11:21:26.290128,167.89473684210526,204.21052631578948
2025-07-28T11:21:26.675181,176.8421052631579,206.31578947368422
2025-07-28T11:21:27.060981,185.78947368421052,208.42105263157896
2025-07-28T11:21:27.427274,194.73684210526315,210.5263157894737
2025-07-28T11:21:27.799976,203.68421052631578,212.6315789473684
2025-07-28T11:21:28.176605,212.6315789473684,214.73684210526315
2025-07-28T11:21:28.551487,221.57894736842107,216.8421052631579
2025-07-28T11:21:28.935818,230.52631578947367,218.94736842105263
2025-07-28T11:21:29.413488,239.47368421052633,221.05263157894737
2025-07-28T11:21:29.791960,248.42105263157893,223.1578947368421
2025-07-28T11:21:30.231133,257.36842105263156,225.26315789473685
2025-07-28T11:21:30.808289,266.3157894736842,227.36842105263156
2025-07-28T11:21:31.193297,275.2631578947369,229.4736842105263
2025-07-28T11:21:31.566851,284.2105263157895,231.57894736842104
2025-07-28T11:21:31.928284,293.1578947368421,233.68421052631578
2025-07-28T11:21:32.291729,302.10526315789474,235.78947368421052
2025-07-28T11:21:32.673848,311.0526315789474,237.89473684210526
2025-07-28T11:21:33.135382,320.0,240.0
2025-07-28T11:21:36.307307,150.0,200.0
2025-07-28T11:21:36.722214,158.94736842105263,202.10526315789474
2025-07-28T11:21:37.123190,167.89473684210526,204.21052631578948
2025-07-28T11:21:37.516107,176.8421052631579,206.31578947368422
2025-07-28T11:21:37.914059,185.78947368421052,208.42105263157896
2025-07-28T11:21:38.323533,194.73684210526315,210.5263157894737
2025-07-28T11:21:38.690554,203.68421052631578,212.6315789473684
